Lambda,F values,Returns,Covariances,asset_1,asset_2,asset_3,asset_4,asset_5,asset_6,asset_7,asset_8,asset_9,asset_10,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98
0.5918367346938775,-0.0027287097925539714,0.008203965932614913,0.0010473289247294364,33,88,41,81,35,13,22,75,19,1,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.217766124327374,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.2084026711334754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.24645457884732433,0.0,0.0,0.0,0.0,0.0,0.0,0.2673766256918264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6122448979591837,-0.00254058517398001,0.008164006436312961,0.0010209149588308593,33,81,41,88,1,22,35,75,13,19,0.0,0.010037008148955884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20995861100169122,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.2077936043442677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.23335596335962083,0.0,0.0,0.0,0.0,0.0,0.0,0.28885481314546435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6326530612244898,-0.0023537902014054003,0.008118396422190413,0.0009934005074375095,81,88,33,41,35,22,19,92,75,1,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20833219063664424,0.0,0.010007509855071399,0.0,0.0,0.0,0.0,0.0,0.20313410722005082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.22352142721316584,0.0,0.0,0.0,0.0,0.0,0.0,0.30500476507506774,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0
0.6530612244897959,-0.0021683628579428444,0.008079252312114172,0.0009717971645856738,88,81,41,33,1,35,92,75,19,22,0.0,0.013765902354322356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2056724571358356,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.19856402738934908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.21075992584635372,0.0,0.0,0.0,0.0,0.0,0.0,0.32123768727413937,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0
0.673469387755102,-0.0019849986252383155,0.007991374849033206,0.0009271837862986016,41,33,81,88,1,22,75,19,35,92,0.0,0.045017037733749994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19656921164440364,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.1821444970924484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.19639052046081396,0.0,0.0,0.0,0.0,0.0,0.0,0.329878733068584,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0
0.6938775510204082,-0.0018043082450157717,0.007885276421139769,0.0008784718326859916,1,33,81,88,35,22,75,41,19,21,0.0,0.06974467896722096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.014311613519843926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18746811695924528,0.0,0.010037309449019441,0.0,0.0,0.0,0.0,0.0,0.16863075563073632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014748293074274475,0.0,0.0,0.0,0.0,0.0,0.1818330657098578,0.0,0.0,0.0,0.0,0.0,0.0,0.3332261666898019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7142857142857143,-0.0016282111038373956,0.007690593458985524,0.0007967418382218558,41,81,88,33,1,22,75,35,19,21,0.0,0.08056122990447126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0297175379159845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17513000797221998,0.0,0.03494705880835602,0.0,0.0,0.0,0.0,0.0,0.15612347022404252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024676822911282578,0.0,0.0,0.0,0.0,0.0,0.16403220192907003,0.0,0.0,0.0,0.0,0.0,0.0,0.3148116703345733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7346938775510204,-0.0014575227654082072,0.007506734432310211,0.0007269147809730713,88,33,1,22,75,41,35,81,21,19,0.0,0.09071309683151599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.04500956556019171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16380725891241155,0.0,0.05838900877392051,0.0,0.0,0.0,0.0,0.0,0.14450159488558417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03375785565034905,0.0,0.0,0.0,0.0,0.0,0.14694095634234458,0.0,0.0,0.0,0.0,0.0,0.0,0.2968806630436826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7551020408163265,-0.001291806920286328,0.007337031667962313,0.0006688065113923706,33,88,1,41,81,75,22,35,21,19,0.0,0.10006563338642226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.058018826307632124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15324691023219844,0.0,0.08173843831213738,0.0,0.0,0.0,0.0,0.0,0.13312910851762177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04120853582920213,0.0,0.0,0.0,0.0,0.0,0.13188333946875336,0.0,0.0,0.0,0.0,0.0,0.0,0.2807092079460326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7755102040816326,-0.001131109267748911,0.007129792997027063,0.000605351811778975,22,81,33,41,75,35,19,88,1,92,0.0,0.10456148641010501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04162246196326774,0.0,0.0,0.06499184820680742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14184407698623785,0.0,0.0970990299564705,0.0,0.0,0.0,0.0,0.0,0.12019204762259525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04720444670044458,0.0,0.0,0.0,0.0,0.0,0.11456236266817697,0.0,0.0,0.0,0.0,0.0,0.0,0.25792223948589477,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0
0.7959183673469388,-0.0009757365270644366,0.0069362275019522,0.000552594492137554,41,33,88,81,1,75,22,35,19,92,0.0,0.1066313998789821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07514678473639422,0.0,0.0,0.06954098651872805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13241608403186272,0.0,0.11020708241926273,0.0,0.0,0.0,0.0,0.0,0.1097211235619192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051759895192445636,0.0,0.0,0.0,0.0,0.0,0.09932869995333024,0.0,0.0,0.0,0.0,0.0,0.0,0.23524794370707516,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0
0.8163265306122449,-0.0008142427916827363,0.006734982839362568,0.0005179237190452257,33,81,41,22,88,35,19,75,44,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12258340157570104,0.0,0.025303466973979373,0.08149370914137773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13786643484509323,0.0,0.1316168350268963,0.0,0.0,0.0,0.0,0.0,0.14023845241709082,0.0,0.0,0.01298448857962243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05628129376753827,0.0,0.0,0.0,0.0,0.0,0.08715727065473551,0.0,0.0,0.0,0.0,0.0,0.0,0.20447464701796542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8367346938775511,-0.0006562970450154572,0.006377933096889083,0.0004601197455940305,41,88,33,19,81,85,44,1,82,92,0.0,0.11178032882132334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14407151667013302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1172204664539072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0796992378021915,0.0,0.0,0.10125427499102443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08098274346691108,0.05193408884332256,0.0,0.0,0.06344543322822521,0.0,0.0,0.22683352363814163,0.0,0.0,0.0,0.02277838608482006,0.0,0.0,0.0,0.0,0.0
0.8571428571428571,-0.0005356893451488401,0.00612600213304355,0.0003960294528336121,22,19,41,88,33,21,44,1,35,75,0.0,0.10525227300972216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11827829293919466,0.0,0.0637273008338515,0.07881830174561907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11639524951409497,0.0,0.12988273571643744,0.0,0.0,0.0,0.0,0.0,0.1018403652672854,0.0,0.0,0.0625530083373471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050579603871386325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17267286876506133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8775510204081632,-0.00040381635940821314,0.005928296637036272,0.00036704135374919066,35,88,33,75,1,85,22,19,41,10,0.0,0.09451408864092313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0653519603286523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13953717513881034,0.0,0.0,0.0783428913336144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09816531078809074,0.0,0.13848616533990463,0.0,0.0,0.0,0.0,0.0,0.08665572379359453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05943691067486032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08637319581938899,0.0,0.0,0.15313657814216075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8979591836734694,-0.0002836745207954345,0.005382987001810327,0.0002957928065926215,35,88,19,44,1,33,85,18,10,41,0.0,0.07926950936053763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05986502426876076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0540177285634406,0.11227155630711864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08704197539290157,0.0,0.12388317810143183,0.0,0.0,0.0,0.0,0.0,0.06114358769713526,0.0,0.0,0.16336684249457403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10592347485598304,0.0,0.0,0.15321712295811662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9183673469387755,-0.00016266848872895735,0.005039184192329859,0.0002707995738133449,1,36,35,95,88,81,33,85,44,4,0.0,0.09999770890814368,0.0,0.0,0.05840990457648389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07723595800500531,0.0,0.12731713255687097,0.03744689679236149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18684370975389966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04608091346447192,0.0,0.0,0.0,0.13231084604327528,0.0,0.0,0.13385125971899764,0.0,0.0,0.0,0.0,0.0,0.0,0.10050567018049021,0.0,0.0
0.9387755102040817,-5.9080760470257875e-05,0.00422020699990924,0.00021229703775402337,1,10,44,95,35,88,61,85,65,92,0.0,0.10502481637158581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0921913550445429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11150176994663875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16054626178908493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10224109509485227,0.0,0.0,0.0,0.05319603677334311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11312603561835478,0.0,0.0,0.09846560523177546,0.0,0.0,0.0,0.04628218178129102,0.0,0.0,0.11742484234853096,0.0,0.0
0.9591836734693877,3.080305862999559e-05,0.003201694444487465,0.00016835614386903662,44,4,18,95,61,10,33,85,36,72,0.0,0.0,0.0,0.0,0.07700529068653658,0.0,0.0,0.0,0.0,0.0,0.10887596412966284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07314791515105062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05350720551357414,0.0,0.0,0.09785925692577628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1262734922685033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15725013733973844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04858273945186062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1300138664168939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1274841321164034,0.0,0.0
0.9795918367346939,9.911847610972288e-05,0.002456119294516914,0.0001523525963311112,61,50,32,36,18,95,40,10,4,71,0.0,0.0,0.0,0.0,0.07105285025319585,0.0,0.0,0.0,0.0,0.0,0.09360226241098733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07299972796430253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06978809150018103,0.0,0.0,0.0,0.1269520985197351,0.0,0.0,0.0,0.08577465494457566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10013040400280482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1993044496914246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06800079355255545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11239466716023754,0.0,0.0
1.0,0.00013949937774288286,0.0017499574561253702,0.00013949937774288286,36,64,50,61,63,72,71,62,27,4,0.0,0.0,0.0,0.0,0.08313203974076548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06274955803680145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1437006289650709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09180656519606961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20292434099314327,0.06509421742483705,0.08239561866232652,0.11224795989716974,0.0,0.0,0.0,0.0,0.0,0.0,0.08069167089041852,0.07525740019339747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
