Lambda,F values,Returns,Covariances,asset_1,asset_2,asset_3,asset_4,asset_5,asset_6,asset_7,asset_8,asset_9,asset_10,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98
0.5306122448979592,-0.0025722243661718412,0.006226006651068981,0.0006599676550833203,19,33,69,90,51,81,41,4,92,79,0.0,0.0,0.0,0.0,0.17380333655868838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02266269934311111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.182146450496538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1822406025744579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07399137853207177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055036249343591616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03824027863943235,0.0,0.1603117708160549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014558318479921381,0.0,0.09700891521613268,0.0,0.0,0.0,0.0,0.0
0.5510204081632653,-0.002528789566620659,0.006769681952808521,0.0009267523776805626,40,15,78,81,54,9,41,66,33,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05792185678956294,0.0,0.0,0.0,0.0,0.0,0.01769374473046086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2688916217487223,0.0,0.0,0.0,0.0,0.0,0.0,0.05320223024164773,0.06629854425008146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11355846344168784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062212318053088085,0.0,0.0,0.036393538108529994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06151608977041761,0.0,0.0,0.2623115928658013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5714285714285714,-0.0022398881507726927,0.0058485205849763645,0.000466586174880062,22,38,29,90,66,88,41,81,37,1,0.0,0.13138111290863957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11965766505900889,0.0,0.0,0.0,0.0,0.0,0.0,0.018336444185687886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05193768796587427,0.19364973359790727,0.0,0.0,0.16121477322649908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016572381193898856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07068148991393657,0.0,0.0,0.0,0.0,0.0,0.0,0.14367153384091128,0.0,0.09289717810763636,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5918367346938775,-0.002205642733234308,0.006471193871844074,0.000736116672703461,78,18,13,81,30,1,90,44,4,33,0.0,0.14984672153512885,0.0,0.0,0.07582926060926926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15940657587278306,0.0,0.0,0.0,0.0,0.015641997220408606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02943145475347253,0.0,0.0,0.17707722090106012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031006978224990905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1362396521448447,0.0,0.0,0.17843289920921257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047087239528829414,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6122448979591837,-0.0019713463756882866,0.006066009832977314,0.0006219404805947633,4,66,90,1,43,81,57,40,41,33,0.0,0.13676877305954885,0.0,0.0,0.041220041833919814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2067282028852788,0.0,0.0,0.0,0.0,0.0,0.0,0.16609421035176447,0.15724961379405497,0.0,0.021566155084963415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06963185485000813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10238645863906391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08413876334052685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01421592616087095,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6326530612244898,-0.0019255874447969606,0.006415923979829742,0.0006817047368349765,41,88,81,29,25,5,76,85,82,33,0.0,0.0,0.0,0.0,0.0,0.09189766901262961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013577883456890722,0.0,0.0,0.0,0.04687387978114146,0.0,0.0,0.0,0.16986541398464267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15925307266220054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02501534102985932,0.0,0.0,0.0,0.0,0.15799451697241762,0.036216531228883436,0.0,0.0,0.1757773458581231,0.0,0.0,0.12352834601321154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6530612244897959,-0.0017189662922080333,0.005959896385902271,0.0005340278200670312,54,58,41,38,81,88,1,30,57,69,0.0,0.19562604246724766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04598594026126042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037053828919243526,0.0,0.0,0.13554254044673011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04291445348664418,0.0,0.0,0.06988124449099183,0.12360899745313114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05158458900974722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10950656617395887,0.0,0.0,0.0,0.0,0.0,0.0,0.18829579729104517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.673469387755102,-0.001564886953422383,0.005898727253700959,0.0005363689497429873,85,41,67,81,42,44,35,73,75,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1488376391476389,0.0,0.0,0.0,0.0,0.0,0.20089143551726912,0.14178843567344632,0.0,0.1271582750685304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061724427496789455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041475489537797554,0.0,0.0,0.0,0.0,0.0,0.024311168472132806,0.0,0.05912304732510166,0.0,0.0,0.0,0.0,0.0,0.1755449311731313,0.0,0.0,0.0,0.019145150588162553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6938775510204082,-0.0014668642070890137,0.005949793272974075,0.0005108986160955722,75,33,61,81,88,46,1,30,41,86,0.0,0.019923313161002022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06499235262655889,0.0,0.0,0.17503810754088245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15191358290594573,0.0,0.0,0.0,0.0,0.054986106397923055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04022120191502721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18523059748733914,0.0,0.0,0.0,0.0,0.0,0.02044153544051288,0.0,0.0,0.0,0.0,0.12835359425100218,0.0,0.15889960827380653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7142857142857143,-0.0013647555345435783,0.006242179331101571,0.0005862139840796185,78,35,88,33,75,47,41,12,92,94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06451783902820142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07358291941530358,0.0,0.07052690393380329,0.0,0.0,0.0,0.0,0.0,0.24406411389296154,0.0,0.0,0.0,0.0,0.0,0.023627876253299533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04408143644080483,0.0,0.0,0.10455491553353254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23299468753519623,0.0,0.0,0.0,0.12551049354878868,0.0,0.0165388144181084,0.0,0.0,0.0
0.7346938775510204,-0.0011821643428899821,0.0059584649402681525,0.0005426108728299123,10,87,81,41,60,19,3,16,93,88,0.0,0.0,0.0,0.07606431058383853,0.0,0.0,0.0,0.0,0.0,0.0,0.057707807484378176,0.0,0.0,0.0,0.0,0.0,0.07184456051883194,0.0,0.0,0.1885198427088156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1380353180273958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0797685660615132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20693259295410443,0.0,0.0,0.0,0.0,0.0,0.011222083115981211,0.12371399901151649,0.0,0.0,0.0,0.0,0.04619091953362488,0.0,0.0,0.0,0.0
0.7551020408163265,-0.0011292533934279775,0.006290603719587867,0.0005446980637049603,3,66,33,38,92,41,88,81,35,54,0.0,0.0,0.0,0.14575127984760325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09794608677379713,0.0,0.14330045160591554,0.0,0.0,0.0278961140995522,0.0,0.0,0.12487686420867265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05985878178372004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08342424293119714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13694146057539563,0.0,0.0,0.0,0.0,0.0,0.0,0.11498310300945618,0.0,0.0,0.0,0.06502161516469032,0.0,0.0,0.0,0.0,0.0
0.7755102040816326,-0.0008880557518232222,0.005293983725853436,0.00038734445118552413,94,64,85,1,84,82,88,41,35,97,0.0,0.14719540195363656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0866338416548891,0.0,0.0,0.0,0.0,0.0,0.13075407188551103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023611549920857698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08811583121485825,0.0,0.044595427588372344,0.14903326858908306,0.0,0.0,0.1757075409135035,0.0,0.0,0.0,0.0,0.0,0.08997215305907955,0.0,0.0,0.06438091322020882
0.7959183673469388,-0.0008586620566838319,0.006156944495874366,0.0004998719020829715,17,10,41,18,35,88,58,33,7,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08989541214803343,0.0,0.0,0.06468530829577632,0.0,0.0,0.0,0.0,0.0,0.0,0.015363997768839387,0.07366990644112573,0.0,0.0,0.0,0.11101598986161844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2094746355197776,0.0,0.03268778340640327,0.0,0.0,0.0,0.0,0.0,0.156275502153326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07183677627261545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17509468813248433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8163265306122449,-0.0006792870230644199,0.0057571504953138845,0.0004632322581917096,16,13,41,28,40,1,35,81,34,88,0.0,0.10138751696086021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04307495691167105,0.0,0.0,0.06656453379646488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07794162790991911,0.0,0.0,0.0,0.0,0.0,0.028642794838819013,0.21384852743945798,0.0,0.0,0.0,0.0,0.05809349568309755,0.04904767532667824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10843165859755088,0.0,0.0,0.0,0.0,0.0,0.0,0.252967212535481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8367346938775511,-0.0005809971337182764,0.005568778074822235,0.0003922284157654224,51,88,10,33,53,1,44,92,41,85,0.0,0.14111431816768172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11767026367669703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11302756998394217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07620357294963624,0.0,0.0,0.09859387164488216,0.0,0.0,0.0,0.0,0.0,0.0,0.0314805131243764,0.0,0.12752989675997506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053790105111495866,0.0,0.0,0.11310288824172525,0.0,0.0,0.0,0.1274870003395881,0.0,0.0,0.0,0.0,0.0
0.8571428571428571,-0.0004170949756242509,0.004886960043336212,0.0003278825356610763,95,88,1,51,81,15,50,35,91,38,0.0,0.06765065963772582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13402807721953727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1385176532166349,0.0,0.0,0.10606969411444735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050644863359987864,0.04608691843183038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12439540718742106,0.0,0.0,0.0,0.0,0.0,0.0,0.12024722038029818,0.0,0.0,0.07514358909499194,0.0,0.0,0.0,0.1372159173571252,0.0,0.0
0.8775510204081632,-0.00031824324700792384,0.0050096138463466946,0.0003363666040626025,38,85,4,35,86,88,14,82,33,22,0.0,0.0,0.0,0.0,0.024990435495200906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025141973299514776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09502770337793509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12281887981592361,0.0,0.16900018429750024,0.0,0.0,0.12043169381413393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12468986784979524,0.0,0.0,0.11228788869805678,0.047230311082387524,0.0,0.1583810622695519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8979591836734694,-0.00021502411709645517,0.005258239574776351,0.0003580685485489876,15,18,3,75,1,53,81,40,88,28,0.0,0.16184143306826024,0.0,0.13725514826881743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07180204361302797,0.0,0.0,0.11253502157126097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06901940377186562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12676608318516358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035366533461159186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01678307025268354,0.0,0.0,0.0,0.0,0.0,0.10205312586580749,0.0,0.0,0.0,0.0,0.0,0.0,0.16657813694195406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9183673469387755,-0.00010566493712168223,0.004007531809891078,0.00024116767379115284,63,8,19,67,1,33,35,18,40,30,0.0,0.11002157498789765,0.0,0.0,0.0,0.0,0.0,0.0,0.09607166522497601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0860445007889723,0.21069402442246926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04427883608060867,0.0,0.0,0.06842517116186272,0.0,0.07213868055658168,0.0,0.0,0.0,0.0,0.08389068748342077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09307466923048292,0.0,0.0,0.0,0.13536019006272804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9387755102040817,-1.797065641804239e-05,0.0038133073833660973,0.00022955130403509144,21,3,40,51,64,41,85,38,44,63,0.0,0.0,0.0,0.14969919205038887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04521702021003222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08251659316778744,0.0,0.05331424134502887,0.1160082948463355,0.0,0.0,0.16321779402392755,0.0,0.0,0.0,0.0,0.0,0.0,0.05422881102442996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15781898427395324,0.12147562588372315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056503443174393216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9591836734693877,6.3413610053569e-05,0.0031746157250109987,0.00020120209239674226,63,91,40,64,61,95,3,10,88,50,0.0,0.0,0.0,0.11607518868651341,0.0,0.0,0.0,0.0,0.0,0.0,0.05007687112292232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14769565293540105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10546447338926725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1252738194382123,0.0,0.015684758386477322,0.11086773473895922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13863352976629484,0.0,0.0,0.08248795666123944,0.0,0.0,0.0,0.10774001487471285,0.0,0.0
0.9795918367346939,0.0001230596567020589,0.0027076851268755817,0.0001820335063599265,15,10,80,40,64,61,71,95,7,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10817138830453486,0.0,0.0,0.10964834836840222,0.0,0.0,0.0,0.0,0.053212024836626015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0897106426245457,0.0,0.0,0.19051516907349508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11363429609699609,0.0,0.0,0.07411345395913728,0.0,0.0,0.0,0.0,0.0,0.0,0.04537954574003414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03138162645982691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18423350453640158,0.0,0.0
1.0,0.00018583220031604715,0.0014962673990986922,0.00018583220031604715,87,24,77,36,32,93,40,71,50,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04919879970481941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11117095774952189,0.0,0.0,0.0,0.1477882906433597,0.0,0.0,0.0,0.12622374304566383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16028139360291585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08620304193405194,0.0,0.0,0.0,0.09732930369495107,0.0,0.0,0.0,0.0,0.0,0.13150154109066148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050323361598699795,0.0,0.0,0.0,0.0,0.0,0.03997956693535496,0.0,0.0,0.0,0.0
