Lambda,F values,Returns,Covariances,asset_1,asset_2,asset_3,asset_4,asset_5,asset_6,asset_7,asset_8,asset_9,asset_10,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89
0.6530612244897959,-0.0020038761590249095,0.007289550732351711,0.0008041384580549543,9,36,17,8,28,70,1,54,81,52,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.1746752790062538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6002475064929833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03635600279262904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10519035753727403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033530854170859895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.673469387755102,-0.001840209371647287,0.007194219065508269,0.0007556741162853107,1,17,9,28,36,8,70,54,81,52,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.17585799329352403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5667359983840509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03182556057256094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1340075887873005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04157285896256363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6938775510204082,-0.001679357171051628,0.00710536014595685,0.0007144676708183233,17,9,28,36,70,81,8,54,52,1,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.1787109659289956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5355472654490575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026491119979037685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16069393848918623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048556710153723134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7142857142857143,-0.001521105080451095,0.007015366979364408,0.00067659967911423,17,28,1,36,8,9,70,54,81,52,0.0,0.02459596406025226,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.17967166267349996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5053614522098803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02184419051081444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1732442177207037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05528251282484934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7346938775510204,-0.0013653807864489832,0.0069277953644396005,0.0006432689222698506,17,28,36,52,1,70,9,81,54,8,0.0,0.05342094648132412,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.1799482331026581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4769654745194961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01810036249777091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1699986428758919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061566340522858955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7551020408163265,-0.0012120002481997082,0.006845798515324056,0.0006151775681649458,17,28,70,9,36,8,54,1,81,52,0.0,0.07474134657361897,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.1809381978835563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4495707097863724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014861106181097067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1725108351496167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06737780442573844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7755102040816326,-0.0010608148993555937,0.006756251418569005,0.000587864093048289,9,28,1,17,36,70,8,81,52,54,0.0,0.1051551019796562,0.0,0.0,0.0,0.0,0.0,0.0,0.01569973238689139,0.18013830793469726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4226062766425856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011167002612913918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16300899454545573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07222458389779988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7959183673469388,-0.0009125917739512752,0.00661675380287763,0.0005500138744913802,17,1,70,9,36,8,52,54,28,81,0.0,0.12015541761147645,0.0,0.0,0.0,0.0,0.0,0.0,0.03965684852111746,0.17140925583210107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38749362626529027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15778280265839942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02070920966264715,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07279283944896822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8163265306122449,-0.0007685759799330035,0.006426866088314013,0.0005045392944527235,9,70,17,8,52,36,1,81,75,54,0.0,0.1259359791239248,0.0,0.0,0.0,0.0,0.0,0.0,0.05452779404164637,0.16190855118368033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34921652229925154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1544783739387357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263420845711415,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07126364897642186,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.010034921979225262,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8367346938775511,-0.0006297901133306313,0.006193255412566986,0.0004557640913984132,54,17,36,9,70,1,52,61,81,8,0.0,0.12347983114003426,0.0,0.0,0.0,0.0,0.0,0.0,0.057351187256240506,0.14606523827841758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.304693078079977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15072257134660305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07330944347708883,0.0,0.014394952460283411,0.0,0.0,0.0,0.0,0.0,0.0,0.04293434837025478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06642599476869342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020623354822407243,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8571428571428571,-0.0004951210427394228,0.006038462153126586,0.00042876914232510473,17,70,75,9,1,36,52,54,8,81,0.0,0.13357140301384376,0.0,0.0,0.0,0.0,0.0,0.0,0.07205997279864196,0.13314402273458661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26585119196179685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13914418459021569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10420076763660731,0.0,0.01970115843118101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06350766839580253,0.0,0.0,0.0,0.0,0.041217900750106264,0.0,0.0,0.0,0.0,0.0,0.027601729687218017,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8775510204081632,-0.0003643130645984283,0.005715666344481278,0.00038238739305964395,70,36,17,61,1,2,9,65,8,81,0.0,0.12733228761359217,0.01793148428807722,0.0,0.0,0.0,0.0,0.0,0.07116392778296655,0.10932361735510944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22324336127119113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14360949807287646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14867087340446844,0.0,0.0,0.0,0.041337609677376895,0.0,0.0,0.0,0.0,0.06447526140273299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05291207913160879,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8979591836734694,-0.00021818582947720028,0.004781066601295497,0.0003003233491385153,70,36,1,65,81,71,9,54,75,61,0.0,0.08511579735657034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1059897818266753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1664691472990986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06070956731880922,0.0,0.0,0.0,0.0,0.0,0.0,0.21698421917232588,0.0,0.0,0.0,0.09747305224360608,0.0,0.0,0.0,0.0,0.05065495616049194,0.08475816446827844,0.0,0.0,0.0,0.012920464191208647,0.0,0.0,0.0,0.0,0.0,0.11892484996293554,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9183673469387755,-0.00012959789226687802,0.005206135049383081,0.0003216498550323399,17,36,52,8,70,9,61,65,75,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0709869531721092,0.06752965567381887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1325422827101316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23485690598226708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1206822620291982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18119778798418232,0.0,0.0,0.0,0.05720656728380849,0.0,0.0,0.0,0.0,0.053242878854502865,0.05014632737341214,0.0,0.0,0.0,0.03160837893656932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9387755102040817,7.126249997375543e-07,0.0043059401226593266,0.00028158128245576325,1,71,36,52,9,70,75,76,24,29,0.0,0.13818219316222427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06422887192363755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10346513809204473,0.0,0.0,0.0,0.0,0.09798391685650143,0.0,0.0,0.0,0.0,0.0,0.0,0.10566417717964073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15664960861617214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04070743188643455,0.1014713223531072,0.0,0.0,0.0,0.0936556238295417,0.09799171610069587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9591836734693877,7.533342997443837e-05,0.003716129457159027,0.0002366722762354371,61,45,36,47,76,81,24,32,29,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1125176798921951,0.0,0.0,0.0,0.0,0.08870610254833096,0.0,0.0,0.03570127009733312,0.0,0.0,0.0,0.18215786050651803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0835356942084869,0.0,0.0646647849919982,0.0,0.0,0.0,0.0,0.0,0.0,0.046177386701619604,0.0,0.0,0.0,0.0,0.0,0.0,0.23852942909810362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0610223322322959,0.0,0.0,0.0,0.0,0.08698745972311861,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9795918367346939,0.0001514739412802901,0.0034284117647493295,0.00022605489348924058,45,36,74,61,40,72,81,29,65,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07618280325334208,0.0,0.0,0.0,0.0,0.0,0.0,0.1553723223612046,0.0,0.0,0.0,0.09772264362151808,0.0,0.0,0.0,0.0,0.13230482875355754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19217387240040307,0.0,0.0,0.0,0.06586165578618235,0.0,0.0,0.0,0.0,0.0,0.0568140220385067,0.056706316914860444,0.0,0.09798346264765091,0.0,0.0,0.0,0.0,0.0,0.0,0.0688780722227743,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0002175530115032028,0.00289777695991019,0.0002175530115032028,1,45,61,40,74,84,65,29,52,72,0.0,0.12661042637288486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08670666754746247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11039446944202383,0.0,0.0,0.0,0.0,0.16088537519260102,0.0,0.0,0.0,0.0,0.0,0.0,0.05943355715623733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15529239342558454,0.0,0.0,0.0,0.03653899264782533,0.0,0.0,0.0,0.0,0.0,0.0,0.0755481965099178,0.0,0.1205509078791965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06803901382626641,0.0,0.0,0.0,0.0
