Lambda,F values,Returns,Covariances,asset_1,asset_2,asset_3,asset_4,asset_5,asset_6,asset_7,asset_8,asset_9,asset_10,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85
0.673469387755102,-0.002335144146454423,0.008580936457148093,0.0006931187920637204,28,37,12,1,36,48,10,73,45,26,0.0,0.010000204362989828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.4591137882271782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.16605883966845278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.30482716774137925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6938775510204082,-0.002146364180412816,0.00855127600264153,0.0006793322117469103,12,37,28,73,45,68,10,36,48,1,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.4514684786421035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18394685478255277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.2945846665753438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7142857142857143,-0.0019584019247953608,0.008521453695524461,0.000666818783496279,12,28,37,48,45,73,26,36,1,10,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.4486008938889362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.19653133822880617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.2848677678822577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7346938775510204,-0.001771265235429641,0.008495109979003266,0.0006567898108608342,12,28,37,36,26,45,10,73,48,1,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.4444919101072045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.20979521085431296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.2757128790384826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7551020408163265,-0.00158546501676389,0.008409799807842167,0.0006278327533155518,12,28,37,1,48,45,10,73,26,36,0.0,0.028657397401724842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.43172225002715475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.2170425842634519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.26257776830766855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7755102040816326,-0.0014024343482167449,0.008300816780472873,0.0005944658295416081,12,37,28,1,26,45,10,48,60,36,0.0,0.05291654319458474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.416891175292257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.22159420322719312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.24859807828596517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7959183673469388,-0.0012222568286164746,0.008198811886807662,0.0005666034427145991,12,37,28,1,36,48,26,60,45,73,0.0,0.07632557832227407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4032801637314859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.2258036954640356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010039571774982247,0.23455099070722218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8163265306122449,-0.0010445111309605572,0.008108425288493223,0.0005448695544842925,37,12,1,28,36,48,60,26,45,73,0.0,0.09860278636398101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3897208732772789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.2286875016999819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010058511154873951,0.22293032750388433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8367346938775511,-0.0008696590356583948,0.007968080488437602,0.0005153988087863281,12,28,60,37,1,48,36,56,45,26,0.0,0.1165146265557498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37084789077188274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.2296794080584025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025635573960849513,0.20732197429359112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.010000526359524428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8571428571428571,-0.0006985056265858341,0.0077768830417086245,0.00048122394260129804,12,28,1,37,36,26,48,69,56,60,0.0,0.13041570029270544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3473952724448191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.22688434059357093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04245915588066834,0.19016373941449868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022681791373737575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8775510204081632,-0.0005337131980842303,0.007427041463735786,0.0004281465599136615,28,12,1,37,48,36,60,56,26,69,0.0,0.13583455890253074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3135658264214831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.21500130415879787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05109875688069391,0.16638949263604633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06053713041634459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011678305166806938,0.0,0.0,0.0,0.02589462541729652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8979591836734694,-0.0003793429099079344,0.006914937622894288,0.00036333830747687854,28,37,12,1,48,70,56,36,60,26,0.0,0.1315054034263441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27466202202796314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.1961204349223232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050108489318515054,0.1400541973562708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08448987186337979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04100236801649002,0.0,0.0,0.0,0.05212081249235641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01993640057635766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9183673469387755,-0.00023713746742044654,0.0062953890968256015,0.0003013737885266782,28,12,37,56,48,1,67,36,58,60,0.0,0.12437471071939248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23688117429951883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1604613152596067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046123172485866004,0.11503556165570629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1022862104579708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05995162644595694,0.0,0.02167427866603664,0.0,0.06636138274989031,0.0,0.0,0.0,0.0,0.0,0.0,0.0668505672600549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9387755102040817,-0.00010518112467830531,0.005459257328759435,0.0002439977581965507,12,28,67,37,70,14,3,48,26,1,0.0,0.1100872883993142,0.0,0.055655985291776705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19277094055458702,0.0,0.06758481393195598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02995494606235779,0.0,0.13470481366359416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0897511535028321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11295335228364856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13660350425496418,0.0,0.0,0.06993320205496936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9591836734693877,7.692015175982467e-06,0.004218549171857433,0.00018753206568804292,1,28,67,48,12,70,58,3,42,14,0.0,0.09926957996801235,0.0,0.1305896971237803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14241460078440107,0.0,0.08686984444042115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09600165031628141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031345836603844726,0.0,0.0,0.0,0.0,0.0,0.1313743548919782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05111211247501498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14413702930635733,0.0,0.0,0.08688529408990846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9795918367346939,0.00010081302148767435,0.0027801756368424357,0.00016083361853621838,1,48,84,3,18,67,70,28,50,14,0.0,0.08786872467779165,0.0,0.18377587452381164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08528158847719132,0.0,0.0,0.0,0.05247931867884485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07941224776539108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14622110139033911,0.0,0.06988274097601645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17010369960839053,0.0,0.0,0.08457438787525688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040400316026966615
1.0,0.0001619724457741683,0.0019709905888287763,0.0001619724457741683,3,19,56,11,48,9,18,84,2,12,0.0,0.0,0.060987116054570654,0.26809408255645223,0.0,0.0,0.0,0.0,0.0,0.06865118592505597,0.0,0.07412324618291262,0.05894343720663719,0.0,0.0,0.0,0.0,0.0,0.10267332365187193,0.0831164375294141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12116754138550241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0776920387128031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08455159079477984
