Lambda,F values,Returns,Covariances,asset_1,asset_2,asset_3,asset_4,asset_5,asset_6,asset_7,asset_8,asset_9,asset_10,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89
0.5918367346938775,-0.0018077087739787393,0.005136270204639987,0.00048785083337384575,10,70,21,74,9,17,75,28,66,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12006039098232779,0.027968861103700858,0.0,0.0,0.0,0.0,0.0,0.0,0.15018460252115404,0.0,0.0,0.0,0.13213122852451162,0.0,0.0,0.0,0.0,0.0,0.0,0.1119439140892106,0.0,0.0,0.0,0.0,0.0,0.027065013333743927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06721052474984476,0.0,0.0,0.0,0.15777077124471647,0.0,0.0,0.0,0.05806248399753421,0.14760220945325575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6122448979591837,-0.0017315503297706332,0.00522708231728096,0.00048228659565257393,18,56,8,17,75,36,4,87,88,59,0.0,0.0,0.0,0.0,0.0429854614700264,0.0,0.0,0.0,0.14295577205652205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2524855763595997,0.07161073069340877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09304254962864521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1589720085122931,0.0,0.0,0.02100309916581207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056026304936147374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10607698084741315,0.05484151633013221
0.6326530612244898,-0.001637975876568795,0.005460753363894122,0.0005817013741362329,54,42,47,57,21,85,17,28,0,5,0.09412838956679753,0.0,0.0,0.0,0.0,0.058222137376639164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31468072608847664,0.0,0.0,0.0,0.11616361174290038,0.0,0.0,0.0,0.0,0.0,0.0,0.12148444487674556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017505715176276637,0.0,0.0,0.0,0.0,0.03848864208864765,0.0,0.0,0.0,0.0,0.0,0.0,0.12323553756451978,0.0,0.0,0.021459747338535937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09463104818046086,0.0,0.0,0.0
0.6530612244897959,-0.001456221956205001,0.0052019435301764215,0.0005336926299673166,17,75,9,8,40,79,28,19,3,36,0.0,0.0,0.0,0.1459439246478092,0.0,0.0,0.0,0.0,0.15708589119116048,0.10947820759379706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15247608336254806,0.0,0.017309055753087364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14644245812681272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15605306181831052,0.0,0.0,0.0,0.014375347841978085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01973681428908728,0.0,0.0,0.0,0.08109915537540925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.673469387755102,-0.0013882833402459535,0.005365603588905161,0.0005401143560736623,0,17,28,87,80,67,70,36,65,54,0.05378979014434301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16264677131302552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07721110072142814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11228252180625489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07995769820152397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010764866156519526,0.0,0.19524130376808294,0.0,0.0,0.17392904401852027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015963440008053872,0.0,0.0,0.0,0.0,0.0,0.0,0.11821346386224782,0.0
0.6938775510204082,-0.0012005017263201627,0.004853912073124038,0.00041129695609331174,9,70,57,24,34,38,17,25,61,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14945993687449988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1567461304900479,0.0,0.0,0.0,0.0,0.0,0.0,0.11250729647118421,0.040160727641727074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06457488412371433,0.0,0.0,0.0,0.04145203033416639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13729201487255024,0.0,0.0,0.0,0.0,0.011202402638275186,0.0,0.0,0.0,0.12973583128667762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1568687452671573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7142857142857143,-0.0011787523670089186,0.0052144833461995254,0.00043554002466732395,28,9,75,88,36,17,81,38,65,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10127213780156545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10614380204279722,0.06864242146628069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10964601318675711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13440326564908175,0.0,0.08140143920381866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06601679268538739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11890347832334543,0.0,0.0,0.0,0.0,0.0,0.1668479659158556,0.0,0.0,0.0,0.0,0.0,0.0,0.04672268372511085
0.7346938775510204,-0.0010372510767012158,0.005184680726796768,0.0004604318524999558,70,54,1,5,51,88,24,65,17,9,0.0,0.1024323128561473,0.0,0.0,0.0,0.018038493259562936,0.0,0.0,0.0,0.19027897979648145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12440000733068085,0.0,0.0,0.0,0.0,0.0,0.0,0.05154393890931857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18921175527226103,0.0,0.0,0.10622614714428291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050101980472735994,0.0,0.0,0.0,0.0,0.148517634539248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01924875041928098
0.7551020408163265,-0.0009327590294897739,0.005565957445733125,0.0005698999163188808,37,9,75,67,17,88,28,1,35,3,0.0,0.12083823742206813,0.0,0.021258214002592854,0.0,0.0,0.0,0.0,0.0,0.20018007586718062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16306285354394248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16041699519052097,0.0,0.0,0.0,0.0,0.0,0.0,0.026338212742988372,0.0,0.011043162620538505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15966150689123718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058324567063214885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07887617465571618
0.7755102040816326,-0.0009037448712403298,0.005478951852373416,0.00042065714961398473,47,74,65,8,25,82,9,17,87,1,0.0,0.22415775999183732,0.0,0.0,0.0,0.0,0.0,0.0,0.03191396767985121,0.13802202590078091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24495448350904783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03539289328291306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04988439430433159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07604408577670049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03987454885118053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05162899754574386,0.0,0.0,0.0,0.0,0.10812684315761321,0.0
0.7959183673469388,-0.000708158188955275,0.005218657442630696,0.00044838008121790985,30,14,52,9,1,54,17,41,70,4,0.0,0.08422311564760306,0.0,0.0,0.18686271977038504,0.0,0.0,0.0,0.0,0.0730497089331908,0.0,0.0,0.0,0.0,0.11343092307832625,0.0,0.0,0.2036405718872264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015412304548784629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03568931912596257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1080693809900266,0.0,0.07771100851769104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1019109475008036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8163265306122449,-0.000617099703488474,0.0056693984317969254,0.0005196675103809273,28,82,70,6,17,36,66,72,34,9,0.0,0.0,0.0,0.0,0.0,0.0,0.012813721331838121,0.0,0.0,0.19825657388110435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2178585724309867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10957626282345188,0.0,0.0,0.0,0.0,0.0,0.018008717902294788,0.0,0.12792554914600834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01573381787809057,0.0,0.0,0.0,0.11457587214790523,0.0,0.045659645343144116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13959126711517594,0.0,0.0,0.0,0.0,0.0,0.0
0.8367346938775511,-0.0004672630332913305,0.005130974077307442,0.0004427293655410812,28,70,43,17,61,67,2,52,1,65,0.0,0.01420671447915953,0.11935711586694263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12736838879833204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10560150773876334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1128770712136913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13364580947975496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1433863644909646,0.0,0.0,0.0,0.06036606352572987,0.0,0.020124727293549118,0.0,0.0,0.16306623711311255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8571428571428571,-0.00034416431546473446,0.004452402625879544,0.0003405420696044007,85,33,45,2,17,9,74,58,75,1,0.0,0.11569503427880466,0.039654126127643054,0.0,0.0,0.0,0.0,0.0,0.0,0.15985748481215423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1578805099536488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027881019796892573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13839584477493377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11911515335002969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06601388987298289,0.1269403909966766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048566546036233754,0.0,0.0,0.0
0.8775510204081632,-0.00024937459859669333,0.004557927682480294,0.00035181885496846045,52,17,41,84,36,8,9,64,71,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11935905668841341,0.11631132731241185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16847947885348247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17665992884742512,0.0,0.0,0.0,0.0,0.0407529449802393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08747764634127007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12581410062269213,0.0,0.0,0.0,0.0,0.0,0.0,0.04392422775180834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054914206939184515,0.0,0.0,0.0,0.06630708166307275,0.0,0.0,0.0,0.0
0.8979591836734694,-0.00016102018434306718,0.005004468974590434,0.00038937172363958815,74,65,36,52,47,17,67,19,21,83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20576664450732082,0.0,0.02428422673329124,0.0,0.14532679301930557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2228716778316554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03599654966107999,0.0,0.0,0.0,0.0,0.15911805852967115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05127623828145733,0.0,0.07492889713156609,0.0,0.0,0.0,0.0,0.0,0.0,0.06315864747837546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017272266826277093,0.0,0.0,0.0,0.0,0.0
0.9183673469387755,-5.8208817218989876e-05,0.004374594285360931,0.0003254698910602937,17,75,8,1,70,69,59,82,20,61,0.0,0.21301211522751562,0.0,0.0,0.0,0.0,0.0,0.0,0.05335691407609458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0681145736485583,0.0,0.0,0.01688340645424201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06996404169271894,0.0,0.187175498727989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012229875374078297,0.034084179360972765,0.0,0.0,0.0,0.0,0.2239862504416667,0.0,0.0,0.0,0.0,0.0,0.0,0.12119314499616392,0.0,0.0,0.0,0.0,0.0,0.0
0.9387755102040817,3.4417155063053183e-05,0.0042692883284263065,0.000315093599638446,45,17,85,52,9,61,1,21,70,87,0.0,0.17073076045997673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03576187143194758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08360187495272617,0.0,0.0,0.0,0.14289173657423776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11422388041018573,0.0,0.0,0.0,0.0,0.0,0.0,0.03388371121174835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1130311479924576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023415032974873642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11748731065045526,0.0,0.1649726733413912,0.0
0.9591836734693877,0.00010534611944233062,0.0032327230532787025,0.0002473916161538641,48,26,40,85,1,74,65,61,29,24,0.0,0.18284886067205755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09119053694251747,0.0,0.054474080687758546,0.0,0.0,0.1543811721013003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11016755969549556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01109181343494716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1453887892826822,0.0,0.0,0.0,0.025075421787122833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1430165640302296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0823652013658887,0.0,0.0,0.0
0.9795918367346939,0.00018335727055274382,0.0033554949985734857,0.0002570833594928737,82,24,76,71,25,46,61,23,36,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1257529239342266,0.11552935146705938,0.03755986624861963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14331235820363183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09920946126073188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1571529484655845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08212977737418362,0.0,0.0,0.0,0.0,0.08033158494214208,0.0,0.0,0.0,0.0,0.0,0.07429849330901694,0.0,0.0,0.08472323479480355,0.0,0.0,0.0
1.0,0.0002516124143819776,0.0029542024075280603,0.0002516124143819776,45,82,29,72,34,61,53,76,62,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07085767643151988,0.0,0.0,0.0,0.0,0.08600514460253114,0.0,0.15808573972655648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12320100170989659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031973360119541085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12248853950932148,0.03591457865545272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10368569683534416,0.0,0.0,0.0,0.12027044612938616,0.0,0.0,0.0,0.0,0.0,0.14751781628045044,0.0,0.0,0.0,0.0,0.0,0.0
