Lambda,F values,Returns,Covariances,asset_1,asset_2,asset_3,asset_4,asset_5,asset_6,asset_7,asset_8,asset_9,asset_10,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85
0.6122448979591837,-0.0020293384660867116,0.006008678495952665,0.0004909102194950587,22,21,63,30,20,37,29,74,12,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1649438484429144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07822413148650185,0.04520619374648233,0.04065857068494811,0.0,0.0,0.0,0.0,0.0,0.17152951343649342,0.026175904710846194,0.17062222822819267,0.0,0.0,0.0,0.0,0.0,0.0,0.2662614593625938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01167751419365834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024700635707368877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6326530612244898,-0.0016722798247774532,0.00525152987269014,0.0004059943965912035,0,36,28,7,4,29,12,43,76,37,0.020415907125492114,0.0,0.0,0.0,0.08121474621752048,0.0,0.0,0.06546153465273263,0.0,0.0,0.0,0.0,0.1810045388412422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12414282196511972,0.08126835626055998,0.0,0.0,0.0,0.0,0.0,0.0,0.12114638356262601,0.14688206536109674,0.0,0.0,0.0,0.0,0.0,0.10263987344774309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07582377256586699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6530612244897959,-0.0015724487989686746,0.005176784417164934,0.0003423544981980886,8,28,37,14,12,65,52,17,62,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18566114277876447,0.062140596176412134,0.0,0.0,0.2880745925454945,0.0,0.035515510445455034,0.0,0.0,0.05979689517025486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13426639431876017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06508457281414234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025837510771007738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1242542459100275,0.0,0.0,0.019368539069681303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.673469387755102,-0.0014539673254957493,0.005733267013221915,0.0006208446443108768,72,24,0,37,42,20,36,12,47,29,0.019938633576583747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18580982170464172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050882834909864616,0.0,0.0,0.0,0.12172833057426835,0.0,0.0,0.0,0.0,0.06756025187521615,0.0,0.0,0.0,0.0,0.0,0.0,0.18159668369224682,0.24078833745473738,0.0,0.0,0.0,0.0,0.023633510108995608,0.0,0.0,0.0,0.0,0.07145143579005457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03661016031339117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6938775510204082,-0.0013918503884610687,0.0055586809649359565,0.0004464572188072641,37,28,50,5,24,12,36,27,81,83,0.0,0.0,0.0,0.0,0.0,0.021203775582199644,0.0,0.0,0.0,0.0,0.0,0.0,0.09566123805116199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04547355596150893,0.0,0.0,0.07804958879666146,0.2319737333106128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14184718289885223,0.19150302828972596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10822656274696686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06743897860403976,0.0,0.01862235575827055,0.0
0.7142857142857143,-0.0011859532389501442,0.005001025097062314,0.0003400755042947236,1,5,62,42,12,44,26,57,17,37,0.0,0.17067364312266123,0.0,0.0,0.0,0.14027392401633507,0.0,0.0,0.0,0.0,0.0,0.0,0.17243455511804004,0.0,0.0,0.0,0.0,0.025051215768711055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10958406997968255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1370019220268881,0.0,0.0,0.0,0.0,0.023505496157265993,0.0,0.15232662232170452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028217623698317915,0.0,0.0,0.0,0.0,0.04093092779039363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7346938775510204,-0.001207084927647584,0.005717118495629193,0.0004215383052346634,18,37,28,19,66,63,32,30,5,12,0.0,0.0,0.0,0.0,0.0,0.036115119473687646,0.0,0.0,0.0,0.0,0.0,0.0,0.23487807692723797,0.0,0.0,0.0,0.0,0.0,0.05072827747259703,0.09862693802966606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11603986404940604,0.0,0.05988440107297499,0.0,0.06247709303300131,0.0,0.0,0.0,0.0,0.25096142243402225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03510102662524805,0.0,0.0,0.055187780882158574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7551020408163265,-0.0010067291373154262,0.005105256125803884,0.00032252285895110095,8,5,37,1,28,12,24,47,67,78,0.0,0.10253043216903229,0.0,0.0,0.0,0.13952852419504383,0.0,0.0,0.13342168769258891,0.0,0.0,0.0,0.15546952094388822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04640847061517936,0.0,0.0,0.0,0.13861883286903212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10888704628173605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03683455970642999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11246653440965676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025834391117412397,0.0,0.0,0.0,0.0,0.0,0.0
0.7755102040816326,-0.0009359918168560263,0.005557655446603833,0.0004018581812288651,60,51,28,9,37,8,21,12,23,4,0.0,0.0,0.0,0.0,0.07232699688052782,0.0,0.0,0.0,0.06559060597967917,0.03079377026521539,0.0,0.0,0.21773373808654603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04080667248543936,0.0,0.012541971808003902,0.0,0.0,0.0,0.0,0.21820777419051857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16884427440833238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14805797668800347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025096219207734083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7959183673469388,-0.0008163700514066277,0.00560984791817557,0.0004127268375084856,42,63,12,5,28,37,8,62,45,33,0.0,0.0,0.0,0.0,0.0,0.022523052366685697,0.0,0.0,0.20087699841237175,0.0,0.0,0.0,0.2594493996411764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06583504617639041,0.0,0.0,0.0,0.0,0.023302545808049697,0.0,0.0,0.0,0.1878509201524652,0.0,0.0,0.0,0.0,0.04275851967681873,0.0,0.0,0.08413933077590842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020289776494143614,0.09297441049599017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8163265306122449,-0.000636585019388776,0.005163924148716496,0.0003820662847099609,12,67,56,31,74,54,34,37,28,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16612367994774374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15323448017260274,0.0,0.0,0.06436807229324046,0.0,0.0,0.0674699632046665,0.0,0.0,0.1810631013974418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04722520457640661,0.0,0.03394011898547767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08686838956921053,0.1409379907435165,0.0,0.0,0.0,0.0,0.0,0.05876899910969351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8367346938775511,-0.0005551693331209349,0.004878846498990765,0.00028847499192683667,67,56,12,36,53,24,28,1,7,32,0.0,0.14388723840488635,0.0,0.0,0.0,0.0,0.0,0.12368989217475197,0.0,0.0,0.0,0.0,0.20401761521510609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03382330832492899,0.0,0.0,0.0,0.14916559187383585,0.0,0.0,0.0,0.02565949772174892,0.0,0.0,0.0,0.03725786299206736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11239899604160267,0.0,0.0,0.034998057976414865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13510193927465688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8571428571428571,-0.00046245121047626506,0.004993364483035569,0.0002927010016169526,12,2,84,46,48,32,1,29,56,28,0.0,0.1066646999491703,0.057133916057472214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1988390188536577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22530756700752866,0.08936576778237228,0.0,0.0,0.03313026432240422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06301923173406827,0.0,0.029554965054326143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11690298448093879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08008158475806151
0.8775510204081632,-0.0003471011752674339,0.0054506123554866346,0.0003650166638329198,60,36,7,50,44,37,20,12,28,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15400258398899452,0.0,0.0,0.0,0.0,0.11532937269890303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026387665194459807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11686167147993654,0.15915103849289028,0.0,0.0,0.0,0.0,0.0,0.0,0.10016986535474906,0.1784262367355604,0.0,0.0,0.0,0.0,0.0,0.0,0.05868703966027472,0.0,0.0,0.0,0.0,0.0,0.04845700468085044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04252752171338125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8979591836734694,-0.00028776699297924105,0.005478051688164117,0.00030203808601904033,13,28,1,58,11,39,60,37,12,50,0.0,0.10917344674431315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03313650190349451,0.19852195059901392,0.06197508413801743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18126506835044132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09880249170866438,0.0,0.15619745658374828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08240608333811081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011389864617556547,0.0,0.06713205201663973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9183673469387755,-0.00015686714402767693,0.005081673684594355,0.0002808934373560277,28,37,44,1,72,7,48,74,70,12,0.0,0.05549679355404499,0.0,0.0,0.0,0.0,0.0,0.1016318045835495,0.0,0.0,0.0,0.0,0.12709997923841374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09584655322882249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14662451749985125,0.0,0.0,0.0,0.0,0.0,0.0,0.1477699301678159,0.0,0.0,0.0,0.13192170182057983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07605732463292993,0.0,0.04140268685053578,0.0,0.0761487084234567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9387755102040817,-4.1251226742713e-05,0.00533113473459972,0.00030374117594361325,48,28,68,21,32,37,39,12,1,69,0.0,0.08207234363562935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17576965360244284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015919274029078074,0.0,0.0,0.0,0.0,0.0,0.0,0.0966922435722933,0.0,0.0,0.0,0.14614375638510418,0.0,0.0,0.0,0.0,0.14494655318734145,0.0,0.036337149854934164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18566956337992757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028506041384210846,0.08794342096903819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9591836734693877,9.040671269317652e-05,0.003799975002702475,0.0002559548707951193,29,30,48,3,65,51,42,28,12,70,0.0,0.0,0.0,0.05660266080574581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08705012762492681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19890498929146774,0.10546025263752389,0.045042461754678735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04952270605456686,0.0,0.0,0.0,0.0,0.0,0.1727833492618972,0.0,0.0,0.03889176547119187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11122070476944503,0.0,0.0,0.0,0.0,0.1345209823285562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9795918367346939,0.00016236088441886292,0.0033054233059007327,0.00023460638838385456,84,29,3,42,48,50,51,14,10,12,0.0,0.0,0.0,0.16541443891843918,0.0,0.0,0.0,0.0,0.0,0.0,0.04124427172606686,0.0,0.1918648595867657,0.0,0.025777932731623814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15264032383134482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07176582849475761,0.0,0.0,0.0,0.0,0.0,0.11940302393997143,0.0,0.08248306090608538,0.08449903936161228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06490722050333304
1.0,0.00020567808557025216,0.0022518071736596515,0.00020567808557025216,9,48,50,67,34,82,3,54,14,73,0.0,0.0,0.0,0.1041500652832723,0.0,0.0,0.0,0.0,0.0,0.06345190185471149,0.0,0.0,0.0,0.0,0.10587089864860239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038812876494131406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21192125374992846,0.0,0.11995936404230163,0.0,0.0,0.0,0.040168398760757174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2553524801962054,0.0,0.0,0.0,0.0,0.0,0.04356288861841189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01674987235167804,0.0,0.0
